Title,URL,ID,Difficulty,Paid
Minimum Number of Groups to Create a Valid Assignment,https://leetcode.com/problems/minimum-number-of-groups-to-create-a-valid-assignment,2910,2,False
Find Indices With Index and Value Difference I,https://leetcode.com/problems/find-indices-with-index-and-value-difference-i,2903,1,False
Last Visited Integers,https://leetcode.com/problems/last-visited-integers,2899,1,False
Subarrays Distinct Element Sum of Squares I,https://leetcode.com/problems/subarrays-distinct-element-sum-of-squares-i,2913,1,False
Maximum Value of an Ordered Triplet I,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-i,2873,1,False
Apply Operations on Array to Maximize Sum of Squares,https://leetcode.com/problems/apply-operations-on-array-to-maximize-sum-of-squares,2897,3,False
Maximum Value of an Ordered Triplet II,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-ii,2874,2,False
Minimum Processing Time,https://leetcode.com/problems/minimum-processing-time,2895,2,False
Shortest and Lexicographically Smallest Beautiful String,https://leetcode.com/problems/shortest-and-lexicographically-smallest-beautiful-string,2904,2,False
Longest Unequal Adjacent Groups Subsequence I,https://leetcode.com/problems/longest-unequal-adjacent-groups-subsequence-i,2900,1,False
Longest Unequal Adjacent Groups Subsequence II,https://leetcode.com/problems/longest-unequal-adjacent-groups-subsequence-ii,2901,2,False
Minimum Size Subarray in Infinite Array,https://leetcode.com/problems/minimum-size-subarray-in-infinite-array,2875,2,False
Count Visited Nodes in a Directed Graph,https://leetcode.com/problems/count-visited-nodes-in-a-directed-graph,2876,3,False
Subarrays Distinct Element Sum of Squares II,https://leetcode.com/problems/subarrays-distinct-element-sum-of-squares-ii,2916,3,False
Beautiful Towers I,https://leetcode.com/problems/beautiful-towers-i,2865,2,False
Beautiful Towers II,https://leetcode.com/problems/beautiful-towers-ii,2866,2,False
Count Valid Paths in a Tree,https://leetcode.com/problems/count-valid-paths-in-a-tree,2867,3,False
Maximum Spending After Buying Items,https://leetcode.com/problems/maximum-spending-after-buying-items,2931,3,False
Length of the Longest Subsequence That Sums to Target,https://leetcode.com/problems/length-of-the-longest-subsequence-that-sums-to-target,2915,2,False
Minimum Edge Reversals So Every Node Is Reachable,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable,2858,3,False
Happy Students,https://leetcode.com/problems/happy-students,2860,2,False
Maximum Number of Alloys,https://leetcode.com/problems/maximum-number-of-alloys,2861,2,False
Minimum Number of Operations to Make Array Empty,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-empty,2870,2,False
Sum of Values at Indices With K Set Bits,https://leetcode.com/problems/sum-of-values-at-indices-with-k-set-bits,2859,1,False
Minimum Moves to Spread Stones Over Grid,https://leetcode.com/problems/minimum-moves-to-spread-stones-over-grid,2850,2,False
Count of Sub-Multisets With Bounded Sum,https://leetcode.com/problems/count-of-sub-multisets-with-bounded-sum,2902,3,False
Minimum Array Length After Pair Removals,https://leetcode.com/problems/minimum-array-length-after-pair-removals,2856,2,False
Split Array Into Maximum Number of Subarrays,https://leetcode.com/problems/split-array-into-maximum-number-of-subarrays,2871,2,False
Minimum Edge Weight Equilibrium Queries in a Tree,https://leetcode.com/problems/minimum-edge-weight-equilibrium-queries-in-a-tree,2846,3,False
Get the Size of a DataFrame,https://leetcode.com/problems/get-the-size-of-a-dataframe,2878,1,False
Drop Missing Data,https://leetcode.com/problems/drop-missing-data,2883,1,False
Select Data,https://leetcode.com/problems/select-data,2880,1,False
Reshape Data: Melt,https://leetcode.com/problems/reshape-data-melt,2890,1,False
Reshape Data: Pivot,https://leetcode.com/problems/reshape-data-pivot,2889,1,False
Drop Duplicate Rows,https://leetcode.com/problems/drop-duplicate-rows,2882,1,False
Fill Missing Data,https://leetcode.com/problems/fill-missing-data,2887,1,False
Change Data Type,https://leetcode.com/problems/change-data-type,2886,1,False
Rename Columns,https://leetcode.com/problems/rename-columns,2885,1,False
Modify Columns,https://leetcode.com/problems/modify-columns,2884,1,False
Create a New Column,https://leetcode.com/problems/create-a-new-column,2881,1,False
Display the First Three Rows,https://leetcode.com/problems/display-the-first-three-rows,2879,1,False
Reshape Data: Concatenate,https://leetcode.com/problems/reshape-data-concatenate,2888,1,False
Method Chaining,https://leetcode.com/problems/method-chaining,2891,1,False
Create a DataFrame from List,https://leetcode.com/problems/create-a-dataframe-from-list,2877,1,False
Maximum Number of K-Divisible Components,https://leetcode.com/problems/maximum-number-of-k-divisible-components,2872,3,False
Count K-Subsequences of a String With Maximum Beauty,https://leetcode.com/problems/count-k-subsequences-of-a-string-with-maximum-beauty,2842,3,False
Determine if a Cell Is Reachable at a Given Time,https://leetcode.com/problems/determine-if-a-cell-is-reachable-at-a-given-time,2849,2,False
Maximum Odd Binary Number,https://leetcode.com/problems/maximum-odd-binary-number,2864,1,False
Maximum Element-Sum of a Complete Subset of Indices,https://leetcode.com/problems/maximum-element-sum-of-a-complete-subset-of-indices,2862,3,False
Minimum Operations to Make a Special Number,https://leetcode.com/problems/minimum-operations-to-make-a-special-number,2844,2,False
Minimum Right Shifts to Sort the Array,https://leetcode.com/problems/minimum-right-shifts-to-sort-the-array,2855,1,False
Minimum Operations to Collect Elements,https://leetcode.com/problems/minimum-operations-to-collect-elements,2869,1,False
Points That Intersect With Cars,https://leetcode.com/problems/points-that-intersect-with-cars,2848,1,False
Apply Operations to Make Two Strings Equal,https://leetcode.com/problems/apply-operations-to-make-two-strings-equal,2896,2,False
Maximize Value of Function in a Ball Passing Game,https://leetcode.com/problems/maximize-value-of-function-in-a-ball-passing-game,2836,3,False
Construct Product Matrix,https://leetcode.com/problems/construct-product-matrix,2906,2,False
Find the Minimum Possible Sum of a Beautiful Array,https://leetcode.com/problems/find-the-minimum-possible-sum-of-a-beautiful-array,2834,2,False
Minimum Operations to Form Subsequence With Target Sum,https://leetcode.com/problems/minimum-operations-to-form-subsequence-with-target-sum,2835,3,False
String Transformation,https://leetcode.com/problems/string-transformation,2851,3,False
Furthest Point From Origin,https://leetcode.com/problems/furthest-point-from-origin,2833,1,False
Make String a Subsequence Using Cyclic Increments,https://leetcode.com/problems/make-string-a-subsequence-using-cyclic-increments,2825,2,False
Number of Beautiful Integers in the Range,https://leetcode.com/problems/number-of-beautiful-integers-in-the-range,2827,3,False
Apply Operations to Maximize Score,https://leetcode.com/problems/apply-operations-to-maximize-score,2818,3,False
Minimum Absolute Difference Between Elements With Constraint,https://leetcode.com/problems/minimum-absolute-difference-between-elements-with-constraint,2817,2,False
Check if Strings Can be Made Equal With Operations I,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-i,2839,1,False
  Count Symmetric Integers,https://leetcode.com/problems/count-symmetric-integers,2843,1,False
Maximize the Profit as the Salesman,https://leetcode.com/problems/maximize-the-profit-as-the-salesman,2830,2,False
Check if Strings Can be Made Equal With Operations II,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-ii,2840,2,False
Check if a String Is an Acronym of Words,https://leetcode.com/problems/check-if-a-string-is-an-acronym-of-words,2828,1,False
Account Balance After Rounded Purchase,https://leetcode.com/problems/account-balance-after-rounded-purchase,2806,1,False
Maximum Sum of Almost Unique Subarray,https://leetcode.com/problems/maximum-sum-of-almost-unique-subarray,2841,2,False
Count Pairs of Points With Distance k,https://leetcode.com/problems/count-pairs-of-points-with-distance-k,2857,2,False
Minimum Time to Make Array Sum At Most x,https://leetcode.com/problems/minimum-time-to-make-array-sum-at-most-x,2809,3,False
Count Stepping Numbers in Range,https://leetcode.com/problems/count-stepping-numbers-in-range,2801,3,False
Minimum Seconds to Equalize a Circular Array,https://leetcode.com/problems/minimum-seconds-to-equalize-a-circular-array,2808,2,False
Maximum Number of Groups With Increasing Length,https://leetcode.com/problems/maximum-number-of-groups-with-increasing-length,2790,3,False
Count Pairs Whose Sum is Less than Target,https://leetcode.com/problems/count-pairs-whose-sum-is-less-than-target,2824,1,False
Check if it is Possible to Split Array,https://leetcode.com/problems/check-if-it-is-possible-to-split-array,2811,2,False
Count of Interesting Subarrays,https://leetcode.com/problems/count-of-interesting-subarrays,2845,2,False
Find the Safest Path in a Grid,https://leetcode.com/problems/find-the-safest-path-in-a-grid,2812,2,False
Count Paths That Can Form a Palindrome in a Tree,https://leetcode.com/problems/count-paths-that-can-form-a-palindrome-in-a-tree,2791,3,False
Sorting Three Groups,https://leetcode.com/problems/sorting-three-groups,2826,2,False
Insert Greatest Common Divisors in Linked List,https://leetcode.com/problems/insert-greatest-common-divisors-in-linked-list,2807,2,False
Max Pair Sum in an Array,https://leetcode.com/problems/max-pair-sum-in-an-array,2815,1,False
Maximum Elegance of a K-Length Subsequence,https://leetcode.com/problems/maximum-elegance-of-a-k-length-subsequence,2813,3,False
Visit Array Positions to Maximize Score,https://leetcode.com/problems/visit-array-positions-to-maximize-score,2786,2,False
Check if Array is Good,https://leetcode.com/problems/check-if-array-is-good,2784,1,False
Maximum Beauty of an Array After Applying Operation,https://leetcode.com/problems/maximum-beauty-of-an-array-after-applying-operation,2779,2,False
Number of Black Blocks,https://leetcode.com/problems/number-of-black-blocks,2768,2,False
Minimum Index of a Valid Split,https://leetcode.com/problems/minimum-index-of-a-valid-split,2780,2,False
Sort Vowels in a String,https://leetcode.com/problems/sort-vowels-in-a-string,2785,2,False
Faulty Keyboard,https://leetcode.com/problems/faulty-keyboard,2810,1,False
Length of the Longest Valid Substring,https://leetcode.com/problems/length-of-the-longest-valid-substring,2781,3,False
Partition String Into Minimum Beautiful Substrings,https://leetcode.com/problems/partition-string-into-minimum-beautiful-substrings,2767,2,False
Ways to Express an Integer as Sum of Powers,https://leetcode.com/problems/ways-to-express-an-integer-as-sum-of-powers,2787,2,False
Split Strings by Separator,https://leetcode.com/problems/split-strings-by-separator,2788,1,False
Minimum Changes to Make K Semi-palindromes,https://leetcode.com/problems/minimum-changes-to-make-k-semi-palindromes,2911,3,False
Apply Operations to Make All Array Elements Equal to Zero,https://leetcode.com/problems/apply-operations-to-make-all-array-elements-equal-to-zero,2772,2,False
Shortest String That Contains Three Strings,https://leetcode.com/problems/shortest-string-that-contains-three-strings,2800,2,False
Number of Employees Who Met the Target,https://leetcode.com/problems/number-of-employees-who-met-the-target,2798,1,False
Prime Pairs With Target Sum,https://leetcode.com/problems/prime-pairs-with-target-sum,2761,2,False
Largest Element in an Array after Merge Operations,https://leetcode.com/problems/largest-element-in-an-array-after-merge-operations,2789,2,False
Double a Number Represented as a Linked List,https://leetcode.com/problems/double-a-number-represented-as-a-linked-list,2816,2,False
Longest Alternating Subarray,https://leetcode.com/problems/longest-alternating-subarray,2765,1,False
Longest Non-decreasing Subarray From Two Arrays,https://leetcode.com/problems/longest-non-decreasing-subarray-from-two-arrays,2771,2,False
Continuous Subarrays,https://leetcode.com/problems/continuous-subarrays,2762,2,False
Ways to Split Array Into Good Subarrays,https://leetcode.com/problems/ways-to-split-array-into-good-subarrays,2750,2,False
Longest Even Odd Subarray With Threshold,https://leetcode.com/problems/longest-even-odd-subarray-with-threshold,2760,1,False
Is Object Empty,https://leetcode.com/problems/is-object-empty,2727,1,False
Calculator with Method Chaining,https://leetcode.com/problems/calculator-with-method-chaining,2726,1,False
Interval Cancellation,https://leetcode.com/problems/interval-cancellation,2725,1,False
Sort By,https://leetcode.com/problems/sort-by,2724,1,False
Add Two Promises,https://leetcode.com/problems/add-two-promises,2723,1,False
